11500 0.3468 0.2972 0.3452 
11550 0.344 0.2984 0.3456 
11600 0.3444 0.2988 0.3464 
11650 0.3384 0.302 0.3472 
11700 0.3416 0.3012 0.3456 
11750 0.3392 0.3056 0.3436 
11800 0.34 0.302 0.3452 
11850 0.3328 0.3064 0.3484 
11900 0.3336 0.3104 0.3428 
11950 0.33 0.3148 0.3436 
12000 0.3264 0.3228 0.3396 
12050 0.33 0.3248 0.3328 
12100 0.3284 0.3312 0.3292 
12150 0.3232 0.3332 0.3332 
12200 0.3264 0.3376 0.3252 
12250 0.3256 0.3376 0.3244 
12300 0.3248 0.3416 0.3232 
12350 0.3236 0.3444 0.3224 
12400 0.3208 0.3448 0.3228 
12450 0.3212 0.346 0.3208 
12500 0.3176 0.3464 0.3236 
12550 0.3168 0.3464 0.3256 
12600 0.3124 0.348 0.3248 
12650 0.3128 0.346 0.3292 
12700 0.3056 0.3512 0.332 
12750 0.3072 0.3496 0.3316 
12800 0.3092 0.3488 0.3296 
12850 0.3088 0.3512 0.3276 
12900 0.3104 0.3512 0.3272 
12950 0.3164 0.3504 0.322 
13000 0.3152 0.3512 0.3212 
13050 0.3232 0.3448 0.3208 
13100 0.3264 0.3432 0.3184 
13150 0.3352 0.3316 0.3212 
13200 0.3364 0.3348 0.3176 
13250 0.3368 0.334 0.3184 
13300 0.342 0.3272 0.3192 
13350 0.3432 0.3276 0.3184 
13400 0.3432 0.3296 0.316 
13450 0.3476 0.3276 0.3156 
13500 0.346 0.3244 0.316 
13550 0.3484 0.3228 0.3164 
13600 0.3492 0.3308 0.3088 
13650 0.3508 0.332 0.3064 
13700 0.3516 0.3292 0.3072 
13750 0.352 0.3328 0.304 
13800 0.352 0.33 0.306 
13850 0.35 0.3304 0.3076 
13900 0.3492 0.3292 0.3096 
13950 0.3532 0.3308 0.3036 
14000 0.352 0.3256 0.31 
14050 0.3508 0.3208 0.3156 
14100 0.3508 0.322 0.3164 
14150 0.3448 0.3204 0.3248 
14200 0.3376 0.3216 0.3284 
14250 0.334 0.3208 0.334 
14300 0.3368 0.3176 0.3356 
14350 0.3316 0.3192 0.3384 
14400 0.3296 0.318 0.34 
14450 0.3272 0.3192 0.3432 
14500 0.3288 0.316 0.3456 
14550 0.3284 0.3144 0.3464 
14600 0.324 0.3172 0.3468 
14650 0.3284 0.3116 0.3476 
14700 0.33 0.3104 0.348 
14750 0.3304 0.306 0.3496 
14800 0.3332 0.3088 0.346 
14850 0.3332 0.3044 0.3516 
14900 0.332 0.3036 0.3528 
14950 0.3316 0.3064 0.35 
15000 0.3292 0.3072 0.3512 
15050 0.3272 0.3096 0.352 
15100 0.3228 0.3144 0.3504 
15150 0.3236 0.3124 0.3504 
15200 0.3216 0.3232 0.344 
15250 0.3188 0.326 0.3428 
15300 0.322 0.334 0.3324 
15350 0.3188 0.3356 0.3344 
15400 0.3196 0.3348 0.3348 
15450 0.32 0.3416 0.3268 
15500 0.3192 0.3408 0.3288 
15550 0.3172 0.342 0.3296 
15600 0.3156 0.3468 0.3288 
15650 0.3164 0.3456 0.324 
15700 0.3164 0.3476 0.324 
15750 0.3084 0.35 0.3304 
15800 0.3072 0.3488 0.332 
15850 0.3072 0.3512 0.3292 
15900 0.3044 0.3512 0.3332 
15950 0.3056 0.3512 0.3308 
16000 0.3076 0.3488 0.332 
16050 0.3076 0.35 0.33 
16100 0.3028 0.3532 0.3316 
16150 0.3108 0.3516 0.3252 
16200 0.316 0.3488 0.3228 
16250 0.3172 0.3492 0.3228 
16300 0.3248 0.3444 0.32 
16350 0.3288 0.3376 0.3212 
16400 0.3332 0.3332 0.3224 
16450 0.3348 0.3368 0.3188 
16500 0.3376 0.332 0.3196 
16550 0.3384 0.3296 0.3196 
16600 0.344 0.326 0.3196 
16650 0.3456 0.3288 0.316 
16700 0.346 0.3292 0.3144 
16750 0.346 0.324 0.3172 
16800 0.3464 0.3276 0.3132 
16850 0.3476 0.33 0.3104 
16900 0.3484 0.3308 0.3064 
16950 0.3468 0.3336 0.3084 
17000 0.3516 0.3324 0.3048 
17050 0.3528 0.3316 0.304 
17100 0.3488 0.332 0.3068 
17150 0.3512 0.3288 0.308 
17200 0.3512 0.328 0.3096 
17250 0.3512 0.3228 0.3136 
17300 0.3516 0.3224 0.3124 
17350 0.3448 0.3216 0.322 
17400 0.3432 0.3192 0.3252 
17450 0.3336 0.3224 0.3328 
17500 0.3336 0.3192 0.3356 
17550 0.3356 0.3192 0.3344 
17600 0.3264 0.32 0.342 
17650 0.3292 0.318 0.3416 
17700 0.3292 0.3184 0.3416 
17750 0.3272 0.3168 0.3472 
